year,mileage_km,fuel_type,price_pln,brand,model,power,gearbox,drive,fuel_consumption_outside_city,fuel_consumption_in_city,body_type,color,country_of_origin,accident_free,condition
2020,24329.0,Benzyna,104900.0,Audi,Q2,150.0,Automatyczna,4X4,4.947841306884481,5.0,SUV,Biały,Polska,Tak,Używane
2018,86600.0,Diesel,84900.0,Audi,Q3,150.0,Automatyczna,Front,4.0,5.0,SUV,Czarny,Polska,Nie,Używane
2018,82000.0,Benzyna,74000.0,Audi,A5,252.0,Automatyczna,Front,4.947841306884481,7.5,Coupe,Niebieski,Polska,Nie,Używane
2021,6900.0,Benzyna,92500.0,Audi,A1,95.0,Automatyczna,Front,4.947841306884481,5.0,Auta miejskie,Czarny,Francja,Nie,Używane
2010,256000.0,Benzyna,25900.0,Audi,A3,125.0,Manualna,Front,4.9,7.3,Kombi,Czarny,Niemcy,Tak,Używane
2016,161000.0,Diesel,78200.0,Audi,A4,150.0,Manualna,Front,3.0,4.0,Sedan,Czarny,Polska,Nie,Używane
2012,225000.0,Diesel,61999.0,Audi,A4,245.0,Automatyczna,4X4,4.947841306884481,7.0,Kombi,Biały,Polska,Tak,Używane
2000,202000.0,Benzyna+LPG,12500.0,Audi,A3,150.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Szary,Polska,Tak,Używane
2012,112000.0,Benzyna,72900.0,Audi,S5,333.0,Automatyczna,4X4,6.5,10.3,Kabriolet,Czarny,Szwajcaria,Nie,Używane
2009,229000.0,Diesel,53900.0,Audi,Q5,163.0,Automatyczna,4X4,5.3,6.4,SUV,Srebrny,Belgia,Tak,Używane
2016,130000.0,Benzyna,89900.0,Audi,A6,252.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Czarny,Polska,Nie,Używane
2006,228454.0,Benzyna,29690.0,Audi,A4,163.0,Manualna,4X4,7.0,12.0,Kombi,Szary,Niemcy,Tak,Używane
2002,328600.0,Benzyna+LPG,13500.0,Audi,A4,150.0,Manualna,4X4,4.947841306884481,11.0,Kombi,Srebrny,Polska,Nie,Używane
2012,163040.0,Diesel,69999.0,Audi,A6,245.0,Automatyczna,4X4,4.947841306884481,7.0,Sedan,Czarny,Polska,Tak,Używane
2015,226212.0,Diesel,61900.0,Audi,A3,150.0,Automatyczna,Front,4.0,5.0,Kompakt,Czarny,Polska,Tak,Używane
2012,312780.0,Diesel,50000.0,Audi,A6,204.0,Automatyczna,Front,4.0,5.0,Kombi,Czarny,Polska,Nie,Używane
2006,67000.0,Benzyna,25900.0,Audi,A3,102.0,Manualna,Front,5.4,9.5,Kompakt,Bordowy,Niemcy,Tak,Używane
2009,252000.0,Diesel,37400.0,Audi,A4,143.0,Manualna,Front,4.0,5.0,Kombi,Czarny,Niemcy,Tak,Używane
2006,67000.0,Benzyna,25900.0,Audi,A3,102.0,Manualna,Front,5.4,9.5,Kompakt,Bordowy,Niemcy,Tak,Używane
2009,252000.0,Diesel,37400.0,Audi,A4,143.0,Manualna,Front,4.0,5.0,Kombi,Czarny,Niemcy,Tak,Używane
2008,340000.0,Diesel,69000.0,Audi,Q7,240.0,Automatyczna,4X4,4.947841306884481,8.0,SUV,Biały,Polska,Nie,Używane
2009,259894.0,Diesel,35900.0,Audi,A4,170.0,Manualna,Front,4.0,7.0,Kombi,Granatowy,Niemcy,Tak,Używane
2009,337345.0,Diesel,33700.0,Audi,A3,170.0,Manualna,4X4,4.0,7.0,Kompakt,Biały,Niemcy,Nie,Używane
2017,285000.0,Diesel,98000.0,Audi,A6,326.0,Automatyczna,4X4,4.947841306884481,7.7,Kombi,Niebieski,Niemcy,Tak,Używane
2013,110000.0,Benzyna,39999.0,Audi,A1,86.0,Manualna,Front,4.947841306884481,6.2,Auta miejskie,Czarny,Polska,Nie,Używane
2015,205000.0,Diesel,92999.0,Audi,A6,326.0,Automatyczna,4X4,5.7,7.7,Kombi,Szary,Polska,Nie,Używane
2010,305000.0,Diesel,40700.0,Audi,A4,190.0,Automatyczna,Front,5.8,7.7,Kombi,Inny kolor,Belgia,Nie,Używane
2006,182280.0,Benzyna,22900.0,Audi,A4,163.0,Manualna,Front,4.947841306884481,11.0,Kombi,Srebrny,Niemcy,Tak,Używane
2002,232312.0,Benzyna,9999.0,Audi,A4,163.0,Automatyczna,Front,6.0,11.0,Kombi,Granatowy,Polska,Nie,Używane
2017,130000.0,Benzyna,83000.0,Audi,Q2,150.0,Automatyczna,Front,4.947841306884481,6.0,SUV,Czarny,Polska,Tak,Używane
2016,93100.0,Benzyna,65900.0,Audi,Q3,190.0,Automatyczna,4X4,6.0,7.0,SUV,Biały,Polska,Nie,Używane
2022,10.0,Benzyna,559000.0,Audi,A8,460.0,Automatyczna,4X4,7.0,15.0,Sedan,Beżowy,Polska,Nie,Używane
2019,135000.0,Diesel,229000.0,Audi,A7,286.0,Automatyczna,4X4,4.947841306884481,7.0,Sedan,Czarny,Polska,Tak,Używane
2010,345000.0,Diesel,85000.0,Audi,A8,351.0,Automatyczna,4X4,4.947841306884481,10.0,Sedan,Czarny,Polska,Nie,Używane
2011,149252.0,Benzyna,12999.0,Audi,A3,125.0,Automatyczna,Front,4.8,6.6,Kompakt,Czerwony,Niemcy,Nie,Używane
2004,268000.0,Benzyna+LPG,23900.0,Audi,A4,163.0,Manualna,Front,6.0,11.0,Sedan,Szary,Niemcy,Tak,Używane
2016,225000.0,Diesel,164900.0,Audi,Q7,272.0,Automatyczna,4X4,5.0,6.0,SUV,Szary,Polska,Tak,Używane
2015,249900.0,Diesel,78900.0,Audi,A5,190.0,Automatyczna,4X4,4.947841306884481,6.0,Sedan,Inny kolor,Polska,Tak,Używane
2004,240000.0,Benzyna,17900.0,Audi,A4,220.0,Automatyczna,Front,4.0,7.0,Kombi,Szary,Polska,Nie,Używane
2012,282130.0,Diesel,66666.0,Audi,A6,204.0,Automatyczna,4X4,4.947841306884481,6.8,Kombi,Czarny,Polska,Nie,Używane
2014,306000.0,Diesel,85000.0,Audi,A6,190.0,Automatyczna,4X4,4.947841306884481,5.0,Sedan,Czarny,Polska,Nie,Używane
2009,287476.0,Diesel,35900.0,Audi,A4,143.0,Manualna,Front,4.947841306884481,6.0,Kombi,Niebieski,Polska,Nie,Używane
2019,168000.0,Diesel,119900.0,Audi,A4,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Szary,Niemcy,Tak,Używane
2021,62000.0,Benzyna,229000.0,Audi,A5,265.0,Automatyczna,4X4,4.947841306884481,9.0,Kompakt,Czarny,Polska,Tak,Używane
2020,52300.0,Diesel,125000.0,Audi,A4,136.0,Automatyczna,Front,3.0,4.0,Kombi,Czarny,Polska,Nie,Używane
2017,52100.0,Diesel,75500.0,Audi,A3,110.0,Manualna,Front,4.0,6.0,Kompakt,Granatowy,Polska,Nie,Używane
2013,225000.0,Diesel,27900.0,Audi,A4,177.0,Manualna,4X4,4.7,6.3,Kombi,Czarny,Polska,Nie,Używane
2016,139000.0,Benzyna,84500.0,Audi,Q5,211.0,Automatyczna,4X4,7.1,11.0,SUV,Czarny,Stany Zjednoczone,Tak,Używane
2016,328000.0,Diesel,115000.0,Audi,A8,262.0,Automatyczna,4X4,4.9,7.3,Sedan,Złoty,Niemcy,Nie,Używane
2017,170755.0,Diesel,66500.0,Audi,A3,150.0,Manualna,Front,3.0,4.0,Kompakt,Szary,Niemcy,Nie,Używane
2016,328000.0,Diesel,115000.0,Audi,A8,262.0,Automatyczna,4X4,4.9,7.3,Sedan,Złoty,Niemcy,Nie,Używane
2017,170755.0,Diesel,66500.0,Audi,A3,150.0,Manualna,Front,3.0,4.0,Kompakt,Szary,Niemcy,Nie,Używane
2000,403372.0,Benzyna+LPG,7900.0,Audi,A4,165.0,Manualna,Front,6.0,13.0,Sedan,Czarny,Niemcy,Nie,Używane
2013,162000.0,Benzyna,37500.0,Audi,A3,122.0,Manualna,Front,4.947841306884481,6.0,Auta miejskie,Beżowy,Niemcy,Nie,Używane
2012,235500.0,Diesel,62900.0,Audi,A6,245.0,Automatyczna,4X4,5.2,7.2,Kombi,Szary,Niemcy,Tak,Używane
2004,230000.0,Benzyna,13900.0,Audi,A2,75.0,Manualna,Front,4.0,8.0,Kompakt,Srebrny,Niemcy,Nie,Używane
2010,315000.0,Diesel,28900.0,Audi,A8,350.0,Automatyczna,4X4,4.947841306884481,10.0,Sedan,Czarny,Polska,Nie,Używane
2011,266000.0,Benzyna,41000.0,Audi,A5,180.0,Manualna,Front,4.947841306884481,8.0,Sedan,Czarny,Dania,Nie,Używane
2007,283000.0,Diesel,19900.0,Audi,A4,140.0,Manualna,Front,4.0,7.0,Kombi,Inny kolor,Francja,Tak,Używane
2005,248000.0,Diesel,14900.0,Audi,A3,105.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Czarny,Niemcy,Tak,Używane
2017,163026.0,Diesel,89900.0,Audi,Q2,190.0,Automatyczna,4X4,4.0,5.0,SUV,Szary,Polska,Tak,Używane
2017,250000.0,Diesel,168900.0,Audi,SQ7,435.0,Automatyczna,4X4,6.0,8.0,SUV,Inny kolor,Polska,Nie,Używane
2019,122636.0,Benzyna,179580.0,Audi,A7,245.0,Automatyczna,4X4,5.0,8.0,Coupe,Szary,Polska,Tak,Używane
2016,223864.0,Benzyna,109000.0,Audi,TT S,310.0,Automatyczna,4X4,6.0,8.0,Coupe,Szary,Polska,Nie,Używane
2013,159000.0,Diesel,64700.0,Audi,A3,150.0,Manualna,Front,3.0,5.0,Kompakt,Czarny,Polska,Tak,Używane
2006,270000.0,Diesel,15900.0,Audi,A4,233.0,Manualna,Front,4.947841306884481,10.0,Kombi,Granatowy,Polska,Nie,Używane
2011,244300.0,Diesel,40900.0,Audi,A6,136.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Srebrny,Szwecja,Tak,Używane
2009,264000.0,Benzyna,49500.0,Audi,A6,290.0,Automatyczna,4X4,7.2,13.3,Kombi,Szary,Holandia,Nie,Używane
2019,21000.0,Benzyna,103000.0,Audi,A3,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kompakt,Czarny,Niemcy,Nie,Używane
2022,33000.0,Benzyna,118120.0,Audi,A3,150.0,Automatyczna,Front,4.947841306884481,6.0,Kompakt,Czarny,Polska,Tak,Używane
2015,185000.0,Diesel,119900.0,Audi,A6 Allroad,272.0,Automatyczna,4X4,4.947841306884481,6.0,Kombi,Inny kolor,Polska,Tak,Używane
2009,264000.0,Benzyna,44900.0,Audi,Q7,350.0,Automatyczna,4X4,9.9,17.5,SUV,Szary,Stany Zjednoczone,Tak,Używane
2014,172000.0,Diesel,65900.0,Audi,A6,177.0,Automatyczna,Front,4.0,6.0,Kombi,Srebrny,Polska,Tak,Używane
2014,264000.0,Diesel,63500.0,Audi,A5,150.0,Automatyczna,Front,3.9,4.9,Auta miejskie,Czarny,Belgia,Tak,Używane
2018,137000.0,Diesel,79900.0,Audi,A4,150.0,Automatyczna,Front,4.947841306884481,5.2,Kombi,Czerwony,Polska,Tak,Używane
2011,227000.0,Diesel,57999.0,Audi,A6,177.0,Manualna,Front,4.0,6.0,Kombi,Inny kolor,Polska,Nie,Używane
2011,161000.0,Diesel,31200.0,Audi,A3,105.0,Manualna,Front,5.0,7.0,Kompakt,Inny kolor,Niemcy,Nie,Używane
2023,14900.0,Diesel,267234.0,Audi,Q7,285.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Niebieski,Polska,Tak,Używane
2017,147000.0,Diesel,68900.0,Audi,Q2,116.0,Automatyczna,Front,4.0,4.4,SUV,Szary,Polska,Nie,Używane
2005,299000.0,Benzyna,22700.0,Audi,A6,177.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Niebieski,Polska,Tak,Używane
2015,380000.0,Diesel,38500.0,Audi,A4,163.0,Manualna,Front,4.0,5.0,Kombi,Inny kolor,Polska,Tak,Używane
2013,309000.0,Diesel,59900.0,Audi,Q5,177.0,Automatyczna,4X4,5.0,6.0,SUV,Biały,Polska,Nie,Używane
2005,299000.0,Benzyna,22700.0,Audi,A6,177.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Niebieski,Polska,Tak,Używane
2015,380000.0,Diesel,38500.0,Audi,A4,163.0,Manualna,Front,4.0,5.0,Kombi,Inny kolor,Polska,Tak,Używane
2013,309000.0,Diesel,59900.0,Audi,Q5,177.0,Automatyczna,4X4,5.0,6.0,SUV,Biały,Polska,Nie,Używane
2020,28500.0,Benzyna,114900.0,Audi,A3,190.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Biały,Polska,Nie,Używane
2017,124000.0,Benzyna,69900.0,Audi,A3,150.0,Manualna,Front,4.947841306884481,5.0,Sedan,Biały,Polska,Tak,Używane
2021,71304.0,Diesel,124900.0,Audi,A4,163.0,Automatyczna,Front,4.947841306884481,4.0,Kombi,Biały,Polska,Tak,Używane
2014,187000.0,Diesel,60900.0,Audi,A6,150.0,Manualna,Front,4.0,5.0,Kombi,Brązowy,Holandia,Tak,Używane
2011,279000.0,Diesel,35900.0,Audi,A4,190.0,Automatyczna,Front,5.0,7.0,Kombi,Czarny,Polska,Nie,Używane
2015,189000.0,Diesel,18300.0,Audi,A6,218.0,Automatyczna,4X4,4.947841306884481,6.1,Kombi,Szary,Niemcy,Tak,Używane
2012,298590.0,Diesel,86500.0,Audi,A7,313.0,Automatyczna,4X4,5.0,8.0,Sedan,Czarny,Polska,Nie,Używane
2012,344051.0,Diesel,46900.0,Audi,A6,204.0,Automatyczna,4X4,4.947841306884481,6.0,Kombi,Brązowy,Niemcy,Nie,Używane
2015,238000.0,Diesel,99900.0,Audi,A6 Allroad,272.0,Automatyczna,4X4,5.0,6.0,Kombi,Czarny,Polska,Nie,Używane
2016,85000.0,Benzyna,142000.0,Audi,Q7,333.0,Automatyczna,4X4,4.947841306884481,9.0,SUV,Biały,Stany Zjednoczone,Nie,Używane
2012,196126.0,Benzyna,64900.0,Audi,A6,310.0,Automatyczna,4X4,6.0,10.0,Sedan,Srebrny,Kanada,Tak,Używane
2015,153000.0,Diesel,89900.0,Audi,Q5,258.0,Automatyczna,4X4,4.947841306884481,7.0,SUV,Czarny,Polska,Nie,Używane
2019,27500.0,Benzyna,129900.0,Audi,A5,252.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Czarny,Stany Zjednoczone,Nie,Używane
2006,287300.0,Diesel,14990.0,Audi,A3,140.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Inny kolor,Niemcy,Nie,Używane
2004,194300.0,Diesel,14000.0,Audi,A3,105.0,Manualna,Front,4.947841306884481,6.0,Coupe,Niebieski,Polska,Tak,Używane
2008,238000.0,Diesel,26600.0,Audi,A3,140.0,Manualna,Front,4.947841306884481,7.0,Kompakt,Czarny,Niemcy,Tak,Używane
2006,250874.0,Benzyna,13900.0,Audi,A4,200.0,Manualna,4X4,4.947841306884481,7.473995451099318,Auta miejskie,Srebrny,Polska,Nie,Używane
2015,139860.0,Diesel,59300.0,Audi,A4,163.0,Manualna,Front,4.0,5.0,Kombi,Czarny,Niemcy,Nie,Używane
2013,340000.0,Diesel,66000.0,Audi,A5,245.0,Manualna,4X4,4.947841306884481,7.0,Kompakt,Biały,Polska,Nie,Używane
2019,60533.0,Benzyna,142700.0,Audi,Q5,252.0,Automatyczna,4X4,5.0,8.0,SUV,Biały,Stany Zjednoczone,Nie,Używane
2020,38700.0,Benzyna,47200.0,Audi,A1,110.0,Manualna,4X4,4.947841306884481,7.473995451099318,Auta miejskie,Szary,Polska,Nie,Używane
2023,120.0,Diesel,299000.0,Audi,SQ5,341.0,Automatyczna,4X4,6.0,8.0,SUV,Czarny,Niemcy,Tak,Używane
2007,294000.0,Benzyna+LPG,26900.0,Audi,A6,177.0,Automatyczna,Front,4.947841306884481,13.0,Sedan,Czarny,Niemcy,Tak,Używane
2007,452500.0,Diesel,18999.0,Audi,A6,140.0,Automatyczna,Front,4.947841306884481,8.0,Kombi,Szary,Polska,Nie,Używane
2008,328000.0,Diesel,49999.0,Audi,Q7,326.0,Automatyczna,4X4,4.947841306884481,14.0,SUV,Czarny,Polska,Tak,Używane
2019,137000.0,Benzyna,84900.0,Audi,A4,150.0,Manualna,Front,4.6,7.5,Kombi,Biały,Belgia,Tak,Używane
2016,143000.0,Benzyna,215000.0,Audi,RS7,560.0,Automatyczna,4X4,4.947841306884481,13.0,Kompakt,Czarny,Polska,Nie,Używane
2015,198000.0,Diesel,82500.0,Audi,A6,218.0,Automatyczna,Front,4.947841306884481,4.9,Kombi,Czarny,Dania,Tak,Używane
2018,67000.0,Benzyna,149900.0,Audi,Q5,252.0,Automatyczna,4X4,6.1,8.4,SUV,Biały,Stany Zjednoczone,Tak,Używane
2015,218452.0,Benzyna,88000.0,Audi,A6,310.0,Automatyczna,4X4,4.947841306884481,10.8,Sedan,Czarny,Polska,Nie,Używane
2011,127000.0,Diesel,63900.0,Audi,Q5,143.0,Manualna,4X4,5.0,6.0,SUV,Szary,Belgia,Nie,Używane
2020,149365.0,Diesel,119900.0,Audi,A4,190.0,Automatyczna,4X4,4.947841306884481,5.7,Kombi,Czarny,Włochy,Nie,Używane
2014,118780.0,Diesel,205000.0,Audi,A8,385.0,Automatyczna,4X4,6.0,9.0,Sedan,Czarny,Niemcy,Tak,Używane
2017,133000.0,Benzyna,49600.0,Audi,Q5,225.0,Automatyczna,4X4,6.5,8.5,SUV,Szary,Stany Zjednoczone,Nie,Używane
2021,189000.0,Diesel,109800.0,Audi,A6,204.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Niemcy,Tak,Używane
2012,306000.0,Diesel,61500.0,Audi,A6,204.0,Automatyczna,Front,4.0,5.0,Sedan,Czarny,Polska,Tak,Używane
2021,34694.0,Benzyna,71000.0,Audi,Q3,230.0,Automatyczna,4X4,6.0,9.0,SUV,Błękitny,Polska,Nie,Używane
2010,231950.0,Benzyna,52900.0,Audi,Q5,180.0,Manualna,4X4,6.0,9.0,SUV,Czarny,Niemcy,Tak,Używane
2007,230000.0,Diesel,23700.0,Audi,A4,115.0,Manualna,Front,4.0,7.0,Sedan,Inny kolor,Polska,Tak,Używane
2019,68805.0,Benzyna,42000.0,Audi,Q3,230.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Szary,Polska,Nie,Używane
2012,156000.0,Diesel,23500.0,Audi,A3,105.0,Automatyczna,Front,3.0,4.0,Kombi,Inny kolor,Francja,Nie,Używane
2007,373000.0,Diesel,21500.0,Audi,A4,140.0,Manualna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Nie,Używane
2017,189061.0,Benzyna,74900.0,Audi,A4,149.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Sedan,Szary,Polska,Tak,Używane
2019,28800.0,Benzyna,146000.0,Audi,A5,252.0,Automatyczna,4X4,5.8,8.1,Kabriolet,Czarny,Stany Zjednoczone,Tak,Używane
2015,137000.0,Benzyna,89900.0,Audi,Q5,225.0,Automatyczna,4X4,6.5,8.5,SUV,Czarny,Polska,Nie,Używane
2018,129000.0,Diesel,119900.0,Audi,A5,190.0,Automatyczna,4X4,4.0,5.0,Sedan,Czarny,Niemcy,Tak,Używane
2013,260213.0,Diesel,40900.0,Audi,A4,150.0,Manualna,Front,4.0,5.0,Kombi,Granatowy,Polska,Tak,Używane
2013,270000.0,Diesel,87900.0,Audi,A6,313.0,Automatyczna,4X4,5.5,7.9,Kombi,Czerwony,Czechy,Tak,Używane
2013,225000.0,Diesel,67700.0,Audi,A4,245.0,Automatyczna,4X4,4.947841306884481,4.0,Kombi,Inny kolor,Polska,Tak,Używane
2015,195000.0,Diesel,74999.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,5.0,Kombi,Czarny,Polska,Tak,Używane
2017,260000.0,Diesel,65000.0,Audi,A4,190.0,Automatyczna,Front,3.8,4.9,Kombi,Czarny,Polska,Nie,Używane
2015,210295.0,Diesel,68900.0,Audi,A6,177.0,Manualna,Front,4.0,6.0,Kombi,Inny kolor,Belgia,Tak,Używane
2016,150000.0,Diesel,84900.0,Audi,A4,190.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Niebieski,Niemcy,Tak,Używane
2018,33000.0,Benzyna,144800.0,Audi,S3,310.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Czarny,Polska,Tak,Używane
2017,149813.0,Benzyna,105000.0,Audi,A4,252.0,Automatyczna,4X4,5.0,7.0,Sedan,Srebrny,Polska,Nie,Używane
2004,320000.0,Benzyna+LPG,7999.0,Audi,A4,130.0,Manualna,Front,4.947841306884481,11.0,Sedan,Czarny,Polska,Nie,Używane
2020,122600.0,Diesel,119500.0,Audi,A4,163.0,Automatyczna,Front,4.0,4.0,Kombi,Czarny,Niemcy,Tak,Używane
2011,289000.0,Diesel,38000.0,Audi,A3,170.0,Manualna,Front,4.0,6.0,Kompakt,Niebieski,Polska,Nie,Używane
2015,165000.0,Diesel,159000.0,Audi,Q7,272.0,Automatyczna,4X4,5.0,6.0,SUV,Brązowy,Polska,Tak,Używane
2005,368000.0,Diesel,17900.0,Audi,A4,233.0,Automatyczna,4X4,6.0,11.0,Kombi,Błękitny,Polska,Tak,Używane
2015,79934.0,Benzyna,84900.0,Audi,Q5,224.0,Automatyczna,4X4,6.0,9.0,SUV,Biały,Kanada,Nie,Używane
2015,79934.0,Benzyna,84900.0,Audi,Q5,224.0,Automatyczna,4X4,6.0,9.0,SUV,Biały,Kanada,Nie,Używane
2012,170300.0,Benzyna,72990.0,Audi,A8,372.0,Automatyczna,4X4,7.0,13.0,Sedan,Czarny,Stany Zjednoczone,Nie,Używane
2016,171000.0,Benzyna,71000.0,Audi,Q5,224.0,Automatyczna,4X4,6.0,9.0,SUV,Czarny,Polska,Nie,Używane
2003,360000.0,Diesel,10999.0,Audi,A6,136.0,Manualna,Front,4.947841306884481,7.473995451099318,Kombi,Inny kolor,Polska,Tak,Używane
2022,14838.0,Benzyna,70000.0,Audi,S3,310.0,Automatyczna,4X4,6.0,9.0,Kompakt,Szary,Polska,Tak,Używane
2003,173000.0,Benzyna,11999.0,Audi,A6,170.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Srebrny,Niemcy,Tak,Używane
2009,204097.0,Benzyna,30900.0,Audi,A4,120.0,Manualna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Tak,Używane
2010,132000.0,Benzyna,60000.0,Audi,S5,333.0,Automatyczna,4X4,4.947841306884481,10.0,Coupe,Biały,Polska,Nie,Używane
2017,165000.0,Diesel,90000.0,Audi,A6,190.0,Automatyczna,Front,4.0,5.0,Kombi,Czarny,Polska,Nie,Używane
2015,125121.0,Diesel,81000.0,Audi,A6,190.0,Automatyczna,4X4,4.947841306884481,5.0,Sedan,Biały,Polska,Nie,Używane
2008,315000.0,Diesel,45000.0,Audi,Q7,240.0,Automatyczna,4X4,6.0,8.0,SUV,Czarny,Polska,Tak,Używane
2019,209888.0,Diesel,119800.0,Audi,A6,204.0,Automatyczna,Front,4.0,5.0,Kombi,Czarny,Niemcy,Tak,Używane
2008,322000.0,Diesel,27900.0,Audi,A4,143.0,Manualna,Front,4.0,5.0,Sedan,Inny kolor,Polska,Nie,Używane
2006,222500.0,Benzyna+LPG,27600.0,Audi,A4,163.0,Manualna,4X4,7.0,12.0,Kombi,Czarny,Polska,Nie,Używane
2007,390000.0,Diesel,10200.0,Audi,A3,105.0,Manualna,Front,4.947841306884481,7.473995451099318,Auta małe,Czarny,Polska,Nie,Używane
2015,70000.0,Benzyna,77000.0,Audi,A3,125.0,Automatyczna,4X4,4.947841306884481,6.1,Sedan,Szary,Polska,Nie,Używane
2016,208000.0,Diesel,165000.0,Audi,A8,262.0,Automatyczna,4X4,5.0,7.0,Sedan,Beżowy,Polska,Nie,Używane
2015,133000.0,Diesel,147800.0,Audi,A7,319.0,Automatyczna,4X4,4.2,5.5,Sedan,Szary,Polska,Nie,Używane
2019,148664.0,Diesel,115500.0,Audi,A4,190.0,Automatyczna,Front,4.947841306884481,4.0,Kombi,Niebieski,Polska,Tak,Używane
2014,175700.0,Benzyna,74499.0,Audi,Q5,224.0,Automatyczna,4X4,6.0,9.0,SUV,Biały,Polska,Nie,Używane
2016,260000.0,Diesel,94000.0,Audi,A4 Allroad,218.0,Automatyczna,4X4,4.947841306884481,5.4,Kombi,Biały,Polska,Nie,Używane
2015,226000.0,Benzyna,150000.0,Audi,Q7,333.0,Automatyczna,4X4,4.947841306884481,9.0,SUV,Biały,Polska,Tak,Używane
2019,108000.0,Diesel,161500.0,Audi,A5,190.0,Automatyczna,4X4,4.4,5.6,Coupe,Szary,Niemcy,Nie,Używane
2007,184000.0,Benzyna,23900.0,Audi,A3,102.0,Manualna,Front,5.0,9.0,Kompakt,Czarny,Polska,Tak,Używane
2019,75000.0,Diesel,295000.0,Audi,Q8,286.0,Automatyczna,4X4,4.947841306884481,8.0,SUV,Pomarańczowy,Polska,Tak,Używane
2013,204700.0,Benzyna,39900.0,Audi,A3,122.0,Manualna,Front,4.947841306884481,6.0,Kompakt,Biały,Austria,Tak,Używane
2015,144350.0,Diesel,75700.0,Audi,A4,177.0,Automatyczna,4X4,4.947841306884481,6.5,Kombi,Szary,Polska,Nie,Używane
2014,183000.0,Diesel,56000.0,Audi,A4,204.0,Automatyczna,Front,4.0,5.0,Kombi,Srebrny,Polska,Nie,Używane
2015,157000.0,Diesel,69500.0,Audi,A3,184.0,Automatyczna,4X4,4.4,5.5,Kompakt,Czarny,Niemcy,Tak,Używane
2010,155000.0,Diesel,69900.0,Audi,Q7,240.0,Automatyczna,4X4,8.0,12.0,SUV,Biały,Francja,Tak,Używane
2014,124200.0,Diesel,180000.0,Audi,A7,326.0,Automatyczna,4X4,4.947841306884481,7.0,Sedan,Inny kolor,Niemcy,Tak,Używane
2014,183000.0,Diesel,56900.0,Audi,A3,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Auta miejskie,Czarny,Polska,Nie,Używane
2019,94600.0,Diesel,84900.0,Audi,A4,163.0,Automatyczna,Front,4.0,4.0,Kombi,Inny kolor,Polska,Nie,Używane
2004,370000.0,Diesel,6500.0,Audi,A4,130.0,Automatyczna,Front,4.0,7.0,Kombi,Czarny,Polska,Nie,Używane
2013,223000.0,Diesel,55000.0,Audi,A6,177.0,Automatyczna,4X4,4.947841306884481,6.0,Kombi,Czarny,Polska,Nie,Używane
2019,107500.0,Diesel,180000.0,Audi,Q7,231.0,Automatyczna,4X4,6.0,7.0,SUV,Granatowy,Polska,Tak,Używane
2008,293000.0,Diesel,24900.0,Audi,A6,224.0,Automatyczna,4X4,5.0,7.0,Kombi,Czarny,Belgia,Nie,Używane
2023,13400.0,Benzyna,199000.0,Audi,A5,204.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Sedan,Zielony,Polska,Tak,Używane
2018,94000.0,Benzyna,134500.0,Audi,A5,252.0,Automatyczna,4X4,5.6,8.0,Coupe,Biały,Polska,Nie,Używane
2010,235142.0,Diesel,34300.0,Audi,A6,190.0,Automatyczna,Front,5.0,8.0,Kombi,Czarny,Polska,Nie,Używane
2014,225000.0,Diesel,56900.0,Audi,A4,177.0,Automatyczna,4X4,4.0,6.0,Kombi,Biały,Niemcy,Tak,Używane
2020,16641.0,Elektryczny,195000.0,Audi,e-tron,313.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Szary,Polska,Tak,Używane
2015,171000.0,Benzyna+LPG,57000.0,Audi,A4,224.0,Automatyczna,4X4,5.0,8.0,Sedan,Czerwony,Stany Zjednoczone,Nie,Używane
2009,231000.0,Benzyna,45900.0,Audi,A4 Allroad,211.0,Automatyczna,4X4,6.0,9.0,Kombi,Inny kolor,Polska,Nie,Używane
